comment_sentences,word_mover_distance,useful_wmd
pourquoi dire penaud laisser sortir dernière touche c’était pénalité sifflée avant 80eme touche jouée sudafs tous cas ,1.362759139445138,0
oui blaise peut être train confondre deux phases jeu si c’est bien pénalité pourquoi cas botteur sudafricain atil tapé indirectement cherchant rebond  objection retenue humilité md ,1.25814533071942,1
s’agit bien d’une pénalité suite faute paul gabrillagues garde ballon sol elton jantjies tape touche gourmand ballon sort directement si damian penaud laisse ballon touche sudafricains ,1.4409319922336012,0
non plus comprends pourquoi certains commentateurs font fixette cette touche penaud a intelligemment essayé sauver a moins j’ai raté quelque chose… ,1.3466098253604486,0
match petit bras sans enjeu sous pluie contre équipe vacances france arrive faire illusion vrai vie quand ça comptera vraiment gare correction ,1.3453961414644857,1
l’information importante toute fin d’article jeune joueur costaud sans problème santé peut donc mourir d’un plaquage régulier c’est bon savoir moment choisir sport enfants ,1.2763549911173626,1
quand mène 80ème minute l’on fait pickandgo depuis 5 minutes déjà continue gère victoire va confronter nouveau mélée adversaire a mis supplice durant quasi tout match sans surprise c’est cette mélée qu’est sorti l’essai mort bleus pourrait aussi rajouter teddy thomas joue comme poulet sans tête picamoles abonnés absents doumayrou apparemment sait gratter ballons etc puis bleus vont sans doute gagner contre l’argentine samedi l’on va s’enflammer histoire continuer ignorer graves poblèmes structurels sapent rugby français ,0.9309957333269943,1
alors france mène 4 points deux minutes fin rend deux fois balle sud af dupont ituria prend 4 pénalités deux essais 1 refusé avant ça doit être record bravo bleus ,1.0935659370094395,1
pourtant diagnostic connu vient comparaison nations dominent rugby mondial cellesci appartenir l’équipe nationale joueur l’idéal carrière france c’est d’être bon club d’y soutenir comparaison vedettes étrangères n’est simple ,1.1518833124019932,1
coup n’avons vraiment d’équipe nationale rassemblement accidentel très aléatoire joueurs lesquels tournent sans arrêt j’étais samedi stade france très près terrain cela sent  joueurs font job l’enthousiasme c’est abonnés absents ,1.2253075491156797,1
ça reste malgré tout très beau spectacle  magie rugby… ,2.444458712388795,0
oui viénot terrain mouillé ballon mouillé mains mouilléespas forcément meilleures conditions jeu malgré cela match a très propre première mitemps  première mêlée 19e minute ailleurs rassemblement semble moins moins aléatoire bonne intelligence s’esquisse clubs clermont particulier acclimate ituria l’aile 3e ligne penaud l’aile l’attaque md ,1.3459825898347328,1
nicerugby ,3.9937683272325333,0
si puis conditions météo inclémentes c’est tout monde uniquement bleus ,2.6173708234874664,0
après peut rejoindre l’analyse générale selon laquelle notion d’appartenir l’équipe nationale représente graal irlandais néozélandais alors qu’on a sentiment c’est tout fait secondaire français novès a bien tenté remettre peu fierté maillot… quant entend mecs comme iturria s’en prendre directement journalistes parce bleus viennent s’incliner 5ème fois consécutive dit qu’il a encore boulot ,0.9893894074225623,1
boks fait mal fautes mains sous pression défensive bleus… md ,2.011583650292264,0
surpris d’un match c’est emballé bizaremment première mitemps pendant laquelle sudafricains « juste » poussé pied balle 22 français certainement avoir beaux maules enfoncer l’enbut grâce quelques prises risques maxime ménard consigne a tourné faveur france france bien physiquement menait 14 points après l’essaie renvoie sudafs fait jeu sudafs france a plié 2 x essaies refusé sudafs a maintenu l’écart faveur fin si atroce moins cruelle 2 x essaies refusé ,1.0302980240174449,1
match nul n’aurait volé vu débauche d’énergie comme soulignez petits détails « mauvais » positionnement joueurs paf mange sudaf bon courage cette semaine l’équipe france avant gros match évidemment perdre sans pression contre l’argentine durreee ,1.041119797362908,1
dure défaite l’équipe france progresse incontestablement brunel train d’arriver quelque chose tout cas qualité articles blog dément ,1.101587211906635,1
semble remarquer commentateurs d’articles xv france voient presque toujours verre moitié vide… ,1.8577453546141507,0
nicolas si dernier essai refusé boks validé dernier essai validé n’aurait existé  ,2.3563018297166733,0
tout fait d’accord commentaire ,2.944835081281281,0
eh oui l’instar politique trouve aussi rugby l’expression caricaturale cet esprit amer négatif bien français l’on appelle autoflagellation traduit souvent frustration rageuse 😉 ,1.3384848384804147,1
si blog nice rugby n’existait commentaires jamais validés ohé ohé  ,2.5005529367858816,0
si monde n’existait pas… etc ,2.7858637581582695,0
