comment_sentences,word_mover_distance,useful_wmd
encore fois cette branche psychiatrique prétend soigner effets sans atteindre cause cas concret deux salariés souffrent d’anxiété premier entreprend formation devient plus efficace travail obtient résultats stress disparaît second voit prescrire antidépresseurs donne l’impression « flotter » puis devient addicte sombre profonde déprime arrêt maladie longue durée coûte fortune sécu rapporte labos ,1.317129936554291,1
médocs cest bien cela peut aiderles thérapies aussi sans médocs cela donne bons résultats recherche cause crises panique tout simplement apprenant personne gérer crises ,1.36262498377643,1
connaitre connu dautres personnes genere maletre peut provoquer generation dhormones genere panique reaction instinctive primaire devant evenement dont na maitrise ,1.7997423994149326,1
grace a professionnalisation multinationales nouveaux profits futurs ,1.9770796555584833,1
traduction pitoyable personne manquant visiblement références scientifiques  syntaxe surcroit pitoyable  relisez copies ,1.1018639337341045,1
cest clair comme jus chique  ,2.985457079050252,0
fait molecule cest barre antipanique daccord sors ,1.9012132518938745,1
donc lhypocretine existe meme lhypercretine ,2.5353877003679024,0
super apprentis sorciers vont créer supersoldats craquent prochaines guerres  ,2.039309944264571,1
quand songe nombre ,3.430419534256607,0
personnes souffrant troubles ,2.8264965060759706,0
paniquechocanxièté généralisée ,3.1306947270250105,0
troubles sommeilveille ,3.5854613755585225,0
alimentaires alcoolismeetc ,2.854025019796141,0
prenant substances finalement ,2.54873860565568,0
utilisées effets ,4.008584409566868,0
secondaires cas panique ,2.755367230231604,0
antidépresseurs sédatifs ,2.912169466697916,0
neuroleptiquesvoilà tres ,2.618827658786279,0
bonne nouvelle orexine non ,4.117000233174748,0
absorbable compte tenu ,2.5724278170007406,0
marché sédatifs jai quelques ,3.290013708585523,0
doutes voir ananxyl supprimé ,2.188287799234128,0
raisons bien obscures ,2.9889982370755854,0
sapproche traitement ,2.9461468627883045,0
spasmophilie  ,4.177730033754322,0
effectivementincompréhensible sans compter syntaxe  ,2.1001313383807068,1
estce chercheurs lient cette hormone comportements phobiques  ,2.7930458920568375,0
cela va bien delà petites comédies paniquantesavec toutes ambiguïtés voulues néologismeà propos denvie dun président oublie seules envies importantes yeux envies lautre quil dégouteraient si pouvions identifier luior molécules récepteurs semblent bien jouer rôle processus didentificationde rejet peur panique confiance sans excessive enviecomprenne poura ,1.2072871747377656,1
