comment_sentences,word_mover_distance,useful_wmd
moins  bonne initiative ,3.473706296219659,0
bonjour ,5.64713162026082,0
viens recevoir dédommagement n’ai 20 euros comme indiqué lors demande ,2.0653238137410854,0
j’ai 17 euros j’aimerais donc savoir pourquoi j’habite trappes vais jusqu’a gare nord ligne puis métro 6 puis b… j’ai prendre rtt puis contourner via défense augmentant temps trajet a 2h matin soir lieu 1h30… ,1.5064335113703193,1
mieux peutêtre poser question gie comutitres non  comme l’indique faq  « si après vérification problème avéré invitons adresser réclamation l’agence navigo solliciter nouvelle étude dossier  agence navigo 95905 cergy pontoise cedex 9 » ,1.0314192381147869,1
j’habite bourglareine 2 lignes rer b passent j’ai pass navigo annuel semble donc remplisse conditions… j’ai rempli formulaire voilà message j’ai ,1.6243316331495783,1
« pouvez bénéficier dédommagement car résidez ville n’est éligible  bourglareine » ,2.320064092940294,0
……… ,inf,0
effet bourglareine situe partie ratp ligne b or dédommagement n’est versé sncf stif ,1.362499128516749,1
or ,7.200966309223321,0
pass navigo personnel suit usagers a trace… ,2.089410094908158,0
etrangement…on ‘oublie’ cette possibilite remboursements ,1.9908334923170234,0
preuve plus ca sert qu’au flicage ,3.0729122592964404,0
stif ça marche comment valérie pécresse décide tout monarque absolue bien ya espèces commission gens peuvent voter ,1.4201693485494822,1
stif instance dirigée élus pécresse n’y décide tout dispose d’une majorité depuis régionales ,1.8194217835827762,1
or ,7.200966309223321,0
comprend rien d’un côté mathieu dit rien neprévoit remboursements contrat stif sncf qu’ils effectués stif l’autre dit c’est sncf décide lignes bénéficiant dédommagement  faut qu’il 23 trains sncf dise qu’il a problème enfin ya site mise place faire dédommager scandaleux car incitant faire ,1.259571055548024,1
vivement qu’une autre boîte transport remplacent actuels prestataires ,2.155189067661784,0
bonjour ,5.64713162026082,0
