comment_sentences,word_mover_distance,useful_wmd
analyse vraiment critique ,2.4439643121466004,0
 ,inf,0
passage lautonomie  autonomie canada dry  a lapparence réalité recentralisation voir ,1.6877070946570176,1
beaucoup mirages  ainsi universités peuvent créer demplois fonctionnaires a plafonds demploisle comité sélection noffre plus souplesse sauf président ca nomment membres plutôt faire élire peuvent mettre nonspécialistes vrais reculs ,0.8549394723016623,1
lecteurs réponse cet article font vrai journalisme quun journal contente copier simplement déclarations dun ministère passe si facilement sil sagit pays journalistes souvent traduisent simplement articles venus dailleurs donc importent propagande manque moyens devraient indiquer plus clairement sils transcrivent paroles dautres remunérer lecteurs travail  ,0.9609815855356598,1
a christophed mea culpa salaire débutant mcf 1764 € nets  intéressant lévolution cours temps mcf commençait 24 fois smic aujourdhui cest 16 fois smic a quand smic ec  pécresse bien communiqué voulait lentendre ec augmentés 12 25  enfumage parle 11 m€ grand emprunt où recherche touchera intérêts an  ,1.3472456541425035,1
jean gabriel contamin ,2.9402355412099848,0
02012010  16h31 ,11.853527706795907,0
bien nouvelle année monde dote journalistes non simples porteparole gouvernement président cpu personnes iraient exemple voir passe concrètement universités voir quoi comités sélection tels quils pensés foutaise voir comment distribuées primes affidés présidents etc utopie ,1.0267966966811966,1
enseignantchercheur université passée compétences élargies vois rien vrai écrit cet article contraire budgets plus plus serrés chaque nouvelle année motif nouvelles coupes tutelles laboratoires tous ans moins crédits accorder salaires déjà ridiculement bas suivent courbe linflation ,0.6258515373762571,1
messieurs journalistes preuves saccumulent démontrant combat idéologique mène gouvernement depuis quil place éducation social enseignement supérieur recherche justice retraite santé culture etc faites voyez dîtes  ,1.1050923777198982,1
rien contentez relater informations viennent plus souvent instances officielles estce là rôle  ,2.0980007091841966,0
abdiqué  restetil presse ,2.189792638464436,0
lexpression université pluridisciplinaire utilisé cet article contradictio in adjecto temps cette expression souligne très bien conception très particulier duniversité dire étroite comparaison pays voisinants grande partie universités example bordeaux 1 4 mieux facultés dune université université ,1.0865374689224592,1
voudrait faire certaines universités lon ,1.6991758805912816,1
estime être modèle oublie détail ,2.97569142853798,0
celles publiques réseau universités ,2.4296989847360093,0
californie berkeley san diego ucla  très côtés ,2.091668197069137,0
budget annuel plus 3 milliards dollars ,2.7249838904692143,0
dix campus financé letat alors 5 milliards ,2.505034310509102,0
cinquantaine facs france  encore ,3.193422717597616,0
effort politiciens non com ,3.2675016686015574,0
milliards subventionnent recherche privé ,1.7140498992749071,1
morose france ,3.5942061772047733,0
monde seraitil devenu jo ministère moniteur lempire où recul journaliste lanalyse critique sens noble terme désolant voir exbeau journal devenir portevoix pouvoir demande tout critiquer critiquer demande prendre recul nécessaire informer donnant réfléchir comment conseiller étudiants dacheter monde si cest trouver tels articles plus plus nombreux hélas ,1.0144661696440351,1
fd entièrement daccord lannée dernière déjà ny aucune enquête sérieuse université recherche ,2.3568434973651655,0
cest vrai cest too much ,3.0193844688048723,0
reportage réalité quand meme ,2.624072871698668,0
différente ,4.175399418681903,0
pourquoi passage lautonomie passeil sérénité contrairement transparait cet article examinons passe luniversité paris 12 dont ca na pu voter budget 2010 consulter ,1.2423955236517312,1
 ,inf,0
écrire articles dignes nom faut renseigner auprès plusieurs sources lieu découter ministre perroquets présidents duniversité journal réellement indépendant mènerait enquête approfondie interrogeant acteurs terrain enseignants étudiants personnels administratifs mesurerait alors désarroi démotivation courtisanerie réduction globale moyens résultant cette loi ,0.8497998668343109,1
chiche ,6.772974939841583,0
si lautonomie cachait définitive lidée chère ultralibéraux néoconservateurs doutre atlantique compétition mort entre universités faire vivre définitive meilleures faire disparaitre autres finalité toute libérale fondateurs libéralisme nont jamais démocrates humanistes loublions ,1.0932419492429533,1
présidents duniversités grands ,2.5460018004117893,0
bénéficiaires réforme termes pouvoir ,2.62863556405384,0
primes étonnant quils favorables ,1.7432364242274196,1
personnels montré lan dernier avis plus ,1.7600077910300755,1
nuancés jamais commissions spécialistes ,2.944356940612684,0
réunissaient dates fixes elles gardaient ,2.1650119074469285,0
mémoire politique recrutement perdues ,2.465323886810136,0
comités mis place coup coup ,3.3324353251317267,0
encore merci superbe publireportage ministère ,2.23804103016234,0
étonnant universités mal sadapter lentreprise cherche plus métiers travailleurs faisant fonction ny a donc plus métiers voit bien comment luniversité va sadapter cette logique surmesure ,0.7386264872007449,1
sciences mme pécresse donne lautonomie sans donner universités moyens lutter contre système classes prépasgrandes écoles cest sans doute précipiter fermeture formations laboratoires recherche correspondants tout laissant soin petits chefs locaux conduire cette sale besogne décideurs nationaux sen foutent  connaissent universités nen sortent ny mettent enfants autant mettre moyens ailleurs ,1.2429317543119125,1
a tret ,5.046871257713521,0
22 k€ départ 1800€mois rêves collègue si cest casje maître conf début carrière cest 1500 bac8 lieu revaloriser luniversité organismes recherche salaires jeunes gouvernement casse laissera quand plus formidable déficit budgétaire toute lhistoire pays grave petit nicolas pense lafrique nest rentrée lhistoire laissera marque titre autres motifs quil parte ,0.8984734726805472,1
tout nouveau tout beau  révolution culturelle bien plus souplesse fin carcan traditionnelle grille salaire gestion plus serrée fonds plus citations responsables favorables réforme bref article indigne tout journal respecte monde na visiblement rien appris médiocre couverture événements printemps dernier quelle pitoyable manque recul critique  attristant dirait lexpress point a désabonner ,0.9146996964790515,1
pécresse na laissé aucun choix  université devient autonome choix parce cétait seul moyen subir baisse budget encore plus forte obéissezmoi donnerai plus stratégie arrive terme  après avoir appauvri universités cellesci misère réduite lécher bottes ministre quémander quelques subsides ci là présidents devenus pécressodépendants petits chiens serviles ordres ,0.7796092612862381,1
bordeaux ii essentiellement université médecine pharmacie très minoritairement sciences humaines cellesci presque totalement bordeaux iii nest passée rce rectificatif important ,1.2125735401226165,1
dehors belle histoire certains intérêt propager pourquoi lauteur larticle demandetil coince là où ça provoque chaos démultiplie problèmes lieu résoudre  là où malgré évaluations performantes budgets ministère baissent 1520 an où misère règne bloque toute réforme  rendre autonome organisations où ny a aucune compétence rh ni finance cest meilleur moyen tuer rapidement merci ,1.014035706866209,1
grand temps  ,3.544202156056658,0
belle réforme beau résultat où tous ceux couinaient contre où ,2.2930790256530713,0
miroir alouettes  ,2.516517523479738,0
universités autonomes limpression davoir largent car recevront masse salariale gérer désagrément payer budgetles prestations familiales  tout reste découvriront présidents duniversité cest retour mandarinat cour quelle ambiance auraton entre chercheur lon payera 100 k€ an autres bloqués grille fonctionnaires salaire annuel net 22 k€ départ  ,0.973547542422348,1
lionel collet relai gouvernement cpe  a systèmatiquement joué jeu pseudoautonomie a montré incompréhension méthodes dévaluation autres quantitatif bibliométrie  peu intéressant ,1.3331918446614754,1
