comment_sentences,word_mover_distance,useful_wmd
– amoxicillin online amoxicillin no prescription rdfceumbiendansmavillefrhcjdu ,2.4846160845774437,0
bonjour ,5.7618868565306975,0
l’infraction punie d’une amende deuxième classe ,2.274371398184974,0
punition comme l’école ,3.2547824148950713,0
etant niçois comprends enfin quoi servent servaient bornes j’ai vu fleurir chaque coin rue ,1.8652977010776854,0
effaré coût dispositif 10 millions d’euros ,2.703181372709647,0
10 millions pu être investi l’amélioration chaussée bitume niçois souffre beaucoup gel neige hiver bien développer moyens transports alternatifs voire créer zones stationnement périphérie ,1.31140575662812,1
déplace rollers aller travailler quand vois automobilistes englués embouteillages alors roule partout puis ensuite perdre temps considérable trouver place stationnement libre demande s’il faudrait revoir totalement modes déplacement centreville particulier place voiture… ,1.3833975109236514,1
j’ai habite longtemps nice puis j’en parti visiter monde desormais j’habite seoul laisser tire mal garee c’est 10 minutes l’enlevement garanti recuperer bagnole plus 150 euros si c’est jour meme cas d’oubli l’equivalent forfaitaire 10jour ca dissuade gare parking payants ,1.3321132918081457,1
rues libres c’est tant mieux ville a trop voitures cordialement ,1.6589227353680154,0
bonjour ,5.7618868565306975,0
petite précision comme j’ai pu lire commentaire plus haut tant parisien voiture fait payer distance vraie révolution  bien sûr paye l’horodateur plus souvent quand vient paris 1h 2h… ,1.4885322985224008,1
lorsqu’on habite faut payer chaque semaine lundi matin chaque mois l’année  solution pay by phone permet quand vacancesdéplacements recevoir pv retour… c’était très difficile gérer avant cela… faut croire parisiens pouvaient avoir qu’une semaine congés  ,1.182214452242571,1
bon là justifier l’augmentation 300 frais stationnement c’est autre histoire… ,1.6799738348441824,0
jh ,9.751405207686645,0
concernant paiement mobile distance  n’est tout « drôle d’idée » c’est meilleure idée matière stationnement public depuis lustres pratique quotidiennement paris boulogne nantes tous endroits où peux via application smartphone pay by phone nommer semble construire sorte monopole matière ,1.0578768515523993,1
ça permet payer si borne loin voiture si cassée si horriblement lente comme paris exemple ça permet prolonger renouveler stationnement depuis chez soi depuis bureau depuis lieu rendezvous depuis l’autre bout monde avant ça vivre paris partir vacances deux semaines laissant voiture revenait payer 17 euros d’amende jour audelà première semaine ça permet aussi certaines villes d’interrompre stationnement quand revient voiture payer ainsi temps réellement passé place stationnement ça permet enfin d’avoir suivi tous tickets stationnement factures valables sans avoir stocker dizaines petits papiers s’effacent temps ,1.3897391843835605,1
bref  paiement stationnement mobile devriez l’essayer  pourrez plus passer ,2.057185649377882,0
merci cette précision dont acte facilité laisser voiture stockée voie publique minimisant coût donc ,1.6503969912651102,0
or ,7.271040473699336,0
hé bien  mesure facilite vie automobiliste faut s’attendre or approuve ,1.4257043464420265,1
article r41712 code route ,3.0236655730366118,0
interdit laisser abusivement véhicule stationnement route ,1.5395059365642971,1
considéré comme abusif stationnement ininterrompu d’un véhicule point voie publique dépendances pendant durée excédant sept jours pendant durée inférieure excédant celle fixée arrêté l’autorité investie pouvoir police ,1.6139727075428074,1
tout stationnement abusif puni l’amende prévue contraventions deuxième classe ,1.4145004570816544,1
lorsque conducteur titulaire certificat d’immatriculation absent refuse malgré l’injonction agents faire cesser stationnement abusif l’immobilisation mise fourrière peuvent être prescrites conditions prévues articles 3251 3253 ,1.0207712863634761,1
paiement distance permet donc d’éviter 17 euros d’amende lors stationnement plus 7 jours paris ailleurs peut gagner mise fourrière ,1.3398260168110279,1
l’année dernière centre commercial velizy 2 sud paris faisait publicité affichage 4×3 vantant mérites parking gratuit ,1.9427405004325295,0
comme quoi c’est argument commercial ,2.6222171004292525,0
c’est donc l’ensemble stationnement payant idée stupide  ,2.022230258754036,0
– cela défavorise commerce proximité profit grands magasins périphérie moins courses encombrantes ,1.9542326826580056,0
– l’argent récolté va plupart cas poches sociétés privées caisses municipalités certains contrats municipalités doivent payer si certain volume n’est atteint cet argent permet donc rémunérer agents chargés contrôle ,1.606354849739038,1
donc grand temps d’interdire niveau national stationnement payant générateur corruption revenir bon vieux disque permet d’assurer rotation finalement mieux paiement renouvelable distance ,1.4174574892710254,1
finalement l’ayatollah tombé today was a good day ,3.9655659794286344,0
comme d’hzb orazemon l’intégriste anti voitures service veut mettre toute france vélo « sauver planète »  réjouit d’un échec plus lé problème corruption qu’à probleme technologique ,1.374271570998038,1
tant ca permet tirer voiture automobilistes c’est bon a prendre  ,1.740231730488882,0
a quand article service deplorable sncf paca  bonne dernière toute france  première grèves  ,2.306357497412052,0
ca explique peut etre  mr razemon nicois n’ayant rer ,2.3091532125628813,0
préfère voiture  ,4.346479551643352,0
peine s’énerver comme ça cet article existe déjà ,2.700793406661744,0
 ,inf,0
or ,7.271040473699336,0
n’y a train paca a aussi surtout car interurbain ,3.2183729347949073,0
a lyon lors dernières élections municipales projet similaire a proposé challenger gérard collomb michel havard dernier s’est appuyé l’exemple san francisco  ,1.7937560992925308,0
d’où question  contrairement l’expérience niçoise celle san francisco fonctionnetelle façon satisfaisante  ,1.8853062189465026,0
smart grids l’obsession niçoise plutôt celle maire comme cour s’empresse réaliser tous voeux stationnement intelligent a pu obtenir financement métropole niçoise sans aucun contrôle fournissant excellente annonce lors salon annuel « smart cities » à… nice amusant c’est qu’à nice a sinon deux laboratoires universitaires spécialisées tests auprès usagers chercheurs déjà fait études semblables entreprises publiques privées taille internationale mairie a pensé qu’une bonne opération communication suffirait alors c’est évidemment beaucoup plus compliqué d’évaluer comportements peut être sûr ceux vendu dispositif assuré qu’ils l’avaient testé laboratoire in situ ingénieurs alors tests personnes lambdas donnent toujours résultats fois plus probants souvent légèrement différents ceux espérés  usage partiel détournement d’usage abandon quand l’effet nouveauté s’efface ,0.7894950740656226,1
bref nice a concept smart cities volonté politique manifestement celle travailler universitaires toujours soupçonnés d’être « gauchistes » nouer liens l’université comme prévu plan réalisation l’oin opération d’intérêt national maire a d’ailleurs préféré création d’un « institut méditerranéen risque l’environnement développement durable imredd » permet d’avoir organisme universitaire sous contrôle… a part cela continue chercher désespérément places stationnement nice… ,0.9227912140133753,1
mairie nice conçoit interventions domaine numérique comme autant d’opérations communication conséquent invite promoteurs smart cities conférences fantaisistes lesquelles industriels félicitent mutuellement quelconque assemblage capteurs devient « innovation » « smart » machin parce qu’il présenté comme tel consultants service mairie bien universitaires amis comment conditions pourraiton envisager d’adopter démarche centrée prise compte usages réels  n’est simplement question ,0.8046306464926376,1
allezdonc visiter site internet cet « institut méditerranéen risque l’environnement développement durable » inauguré 2012 volet « recherche » mérite détour puisqu’on trouvera…rien sinon liste « laboratoires partenaires » a défaut site internet joli… ,1.3720606090740979,1
effet diagnostic peu court comprendre qu’il profondément stupide système ,1.8489937205004707,0
faudrait entrer beaucoup plus détail mentionner exemple distorsion temporelle entre 1 transmission d’une information place libre automobiliste 2 moment où celuici pourra accéder cette information 3 s’approcher place dite « libre » entre temps bien rare qu’un tiers approché ,0.9725204935601133,1
cette place préempter commençant manoeuvre c’est cas d’école l’inanité d’une conception l’intelligence basée transmission d’information ignore l’intelligence ordinaire comportements « smart » machins plupart temps qu’un produit communication destiné séduire technophiles si nombreux commentaires cet article si naïfs toute puissance l’informatique capteurs ,0.8475916109150077,1
merci toutes remarques parfaitement pertinentes figurent l’article cidessous mentionné bas page ,1.4161332777010407,1
 ,inf,0
or ,7.271040473699336,0
mentalité pareille jette poubelle applis vélib quidam peut piquer dernier vélo avant arrivée tranquilien sortie scolaire paf  estimation fréquentation train ruinée navigateurs gps blaireau prend accident route trajet « optimal » calculé devient enfer ,1.4157211935785106,1
applications geekos base lamentablement échoué c’est bien connu l’aviez sûrement prévu l’époque 1970  ,1.753908482777565,0
effet grande majorité applis transport rendent vraiment service lequel elles faites tranquilien n’a très peu d’abonnés applis vélib fonctionnent mieux produites vélib gps fonctionne condition savoir parfois l’interpréter tout n’est jeter bien entendu lorsqu’on néglige l’usage incitations vraie vie voilà résultat ,1.195879048469024,1
or ,7.271040473699336,0
l’application tranquilien a d’ailleurs arrêtée a 3 mois raisons n’ont précisées peut penser trop peu d’usagers utilisaient l’application indiquer taux remplissage leurs trains l’information diffusée autres usagers n’avait donc peu lien réalité ,1.6172117728169784,1
niçois automobiliste moins moins ville car difficultés stationnement s’ajoutent travaux – partout presqu’aucune rue n’est épargnée – gestion aberrante certains feux rouges exemple carrefour saint philippe … m’égare  peux attester système marchait  ,1.1114822519367193,1
– plusieurs fois fois garé impossible payer car place n’est reconnue déclarée déjà occupée  ,2.031674906949798,0
– borne sert aussi guide touristique donc bon courage si attendez derrière quelqu’un cherche infos prend tout temps comme a droit vacances  ,1.6109270078405313,1
– places signalées libres plus quand arrive devant  découvre effarement qu’on n’est seul chercher place  ,1.8613055417053315,0
– n’ai jamais osé payé carte bancaire compte tenu non sécurisation prouvée données ,2.197121814468685,0
– semble l’usage smartphone interdit volant sauf nice  ,1.5136588245098352,1
– surtout niçois n’en rien faire trouvant bien plus pratique garer double file couloirs vélo j’essaye aussi d’être cycliste ville faut beaucoup courage d’inconscience ,1.331051297803225,1
a surement quoi investiguer conditions financières « marché » boulot journalistes  ,1.364688404460206,1
message défendre l’auteur l’article contre vent debout partisans d’estrosi  merci d’avoir parlé raté coûte cher… c’est toujours amusant effectivement lorsque gorges chaudes projets « smart city » finissent douches froides… ,1.2522745556223511,1
vu beaucoup partisans d’estrosi ici critiques l’auteur blog oui plein  car peut être l’un l’autre  ,2.045613551923796,0
razemon aime moquer préférence automobilistes droite qu’il continue tort s’en priver tout monde n’a chance d’être rémunéré écrire genre texte aussi prévisible régulier qu’un retard sncf ,1.5431511303190915,1
j’ai également cette sensation d’un article charge sans raison évidente nouvelles technologies permettent créer nouvelles offres si temps d’adaptation n’est forcément instantanée lisant cet article comprend vraiment grand chose veut faire dire l’auteur si n’est nouvelles technologies nature créer purement désordre… assez incroyable comme raisonnement laisse apprécier nombre d’entreprises startup lancent nouvelles conceptions nouvelles technologies font bien nombreux secteurs d’activité… heureusement rd a très beaux jours devant tous domaines recherche bien tous ,1.0003982396503546,1
revenir sujet proprement dit bornes loin d’être défectueuses m’en être servies tant qu’horodateur gare rentre numéro place borne paie carte entre autre pratique non possible anciens horodateurs peut ensuite rajouter temps distance si veut rester heure plus système agréable pratique d’autant horodateurs pouvaient également indiquer tas d’information comme plans principales zones d’attractivité alentour restaurants commerces … etc… ,1.2469653562310794,1
côté guidage places libres système restait être améliorée car fonctionnait toujours malgré capteurs mis place cette idée cherchait qu’à être développée ville où parkings souterrains saturés coeur ville six mois l’année parlons places surface toujours moins nombreuses l’extension zones piétonnes ,1.0870793508844312,1
raisons mené cette mise hors service raison principale n’est difficultés rencontrées système bien remise ordre semiacs a connu nombreux scandales deux dernières années avant changement récent direction dont cette dernière souhaite repartir 0 supprimant entre autre stationnement intelligent fait acte l’attribution marché public d’un défaut mise concurrence pointé doigt dernièrement cour régionale comptes ,1.1239469463982268,1
sachant erreurs effectuées l’ancienne direction semiacs nombreuses évolutions système devait supporter a pense préférable délaisser système plutôt chercher s’enfermer voie délicate ,1.6672853501150129,0
non technologies cela fait moment qu’elles plus « nouvelles » créent forcément désordre si elles prennent compte l’usage réel fait choses elles restent inopérantes dire choses autrement fois plus système prétend organiser stationnement rationnellement davantage d’impact si automobilistes incités respecter règles sinon habitude facilité continue garer double file comme avant capteurs capteurs ,0.8654527440851455,1
or ,7.271040473699336,0
