comment_sentences,word_mover_distance,useful_wmd
ligne ligne combat mêmes rames mêmes voitures mêmes locos a ceci près 12 trains climatisés toute ligne fonctionnent plus parce clim’ détraquée usagers vandales encore passerais volontiers clim’ vu n’avons aucune information l’entretien système mortifère système orl ,1.2646883152801525,1
parenthèse ligne a  ratp cas où oublié ,2.451326452362381,0
wagons ligne n’ont plus portes ni plus moyens descente montée restaurés certains comme ligne budget région donc impôts fonciers non budget stif donc navigo ,1.7270149394199916,0
autre phrase laisse perplexe ,3.8130052291103413,0
ligne ligne plus fréquentée france  quid ligne « tape » trafic banlieue a plus stations intramuros desservir « tape » trafic ter orléans vendôme pays loire exemple… « tape » trafic intercités orléans bis limoges brive toulouse madrid… « tape » trafic fret grand sudouest  point cour comptes a exigé a quelques années gestionnaires ligne fassent passer frêt hors heures pointe  parce oui frêt prioritaire ligne intercités ter frêt… tout prioritaire rer ligne ,0.9803939720290448,1
solution vue tant qu’un certain nombre d’élus voiture fonction disposition taxi gratos ,2.1749572651343696,0
allez tentons comparaison doigt mouillé  persuadé conducteurs bus font agresser 10 fois plus conducteurs rer … font 10 fois moins grève aussi moins bien payés cond bus ,1.5114227937557903,1
s’ils considèrent comme agression désigner montre indiquer retard ça va loin faites attention froncer sourcils ça pourrait vexer ,1.2511735557094215,1
plus haut comparaison fraude plait assez grève utilisation frauduleuse droit retrait ,1.9764107331828664,0
merci cet article bien informé clair complet merci aussi avoir repris phrase tous journalistes caslà « exercé droit retrait » l’analyse montre bien caractère inepte cliché syndicats « invoquent droit retrait » alors celuici doit correspondre péril « grave immédiat » cas d’une agression rien n’indique qu’une autre susceptible produire immédiatement temps l’espace l’émotion vis vis d’une agression solidarité personnels compréhensibles légitimes normal qu’elles puissent s’exprimer pseudogrèves contreproductives ,0.8168330847250489,1
merci beaucoup ,3.503406124322259,0
or ,7.099577224007199,0
« … mouvements grève entraînent mécontentement voyageurs peuvent traduire nouveaux problèmes ligne nouvelles agressions voilà » ,1.7781923249229066,0
franchement sûr agressions physiques plus souvent liées problèmes fiabilité service cette ligne n’importe où transports commun l’écrivez d’ailleurs vousmême  « deux auteurs l’agression n’expliquent geste ni revendication ni colère » ,0.9936506750967891,1
plupart cas s’agit seulement sembletil délinquance gratuite part d’individus violent peut d’ailleurs demander si ceuxci tirent fierté résultat leurs actes  l’interruption service dont n’ont probablement titre personnel rien cirer… ,1.2756847349644778,1
« iledefrance revanche problèmes persistent alimentés croissance régulière trafic vieillissement réseau multiplication travaux endiguer phénomène ,1.1801795505697223,1
si ligne réseau transilien a nettement redressé tir taux régularité 9213  l’an dernier rer reste englué difficultés 8645  trains arrivés moins cinq minutes retard 2015 progression n’est 01 point cinq ans malgré lourds investissements notamment 12 rames supplémentaires l’adoption début 2014 d’une grille horaire supposée être plus résistante aléas ,1.0948230443005782,1
quant rer a ponctualité hausse 3 points nette baisse selon qu’on réfère chiffres donnés ratp ceux disponibles « open data » site sncf… » ,1.691949922149075,0
 ,inf,0
cite ,5.050158030424003,0
» rer bénéficie nouvelles rames climatisées beaucoup plus pratiques attribuées rer a » ,1.8613863470270298,0
hum lol  ,7.062001003569079,0
ligne ligne combat mêmes rames mêmes voitures mêmes locos a ceci près 12 trains climatisés toute ligne fonctionnent plus parce clim’ détraquée usagers vandales encore passerais volontiers clim’ vu n’avons aucune information l’entretien système mortifère système orl ,1.2646883152801525,1
parenthèse ligne a  ratp cas où oublié ,2.451326452362381,0
wagons ligne n’ont plus portes ni plus moyens descente montée restaurés certains comme ligne budget région donc impôts fonciers non budget stif donc navigo ,1.7270149394199916,0
autre phrase laisse perplexe ,3.8130052291103413,0
ligne ligne plus fréquentée france  quid ligne « tape » trafic banlieue a plus stations intramuros desservir « tape » trafic ter orléans vendôme pays loire exemple… « tape » trafic intercités orléans bis limoges brive toulouse madrid… « tape » trafic fret grand sudouest  point cour comptes a exigé a quelques années gestionnaires ligne fassent passer frêt hors heures pointe  parce oui frêt prioritaire ligne intercités ter frêt… tout prioritaire rer ligne ,0.9803939720290448,1
j’aurais aimé lire articles fond problèmes ligne afin plus lire légendes urbainespour tous franciliens connaissance réelle réseau seulement connaissance sensationnel compris lignes oubliées ,1.2492812852091737,1
peutêtre chauffeurs devraient agir comme ceux genre d’enquête fasse enfin ,2.387925325691019,0
portes paradis  parenthèse ligne a  ratp cas où oublié ,2.1532461228366944,0
partie seulement non quid changement chauffeur nanterrep ,2.39139144731231,0
« ligne ligne sncf plus fréquentée france  » ,3.098854016620348,0
oui car mme si a moins station intra muros ligne 3 gares parisiennes qu’elle dessert font partie plus grosse gare d’europe  monde châtelet ,1.2523446782429943,1
rer tape aussi fret faisceau oui faisceau précise  supporte également lignes transilien  ter  intercité parfois tgv malheureusement oui dès qu’il a moindre problème toutes circulations toujours prioritaires bon vieux rer rer « tape » aussi problèmes liés partage tunnel gare nord châtelet rer b gros dès qu’il a problème rer b ça merde vise versa ,0.8106293958669133,1
ligne n’est toute rose nn plus loin là ça c’est clair quoi qu’il arrive reste peu plus fiable rer ,1.753150727898796,0
petit léger non reaction mme pécresse campagne proposait d’interdir transports commun d’ile france délinquants condamnés qu’en estil  ,1.3835888126342715,1
question quelqu’un débarque bureau tabasse collègue gratuitement sévèrement disons 5 fois an  n’interrompez seul moment continuez travaillez jusqu’à fin ,1.6086118071841478,1
comparaison bien osée l’insécurité violence gratuite concerne tout monde partout rien voir bureau collègue reste c’est sncf c’est tout ,1.3223553726321682,1
question quelqu’un entourage mort d’un cancer dû cigarette disons 80 000 morts an france n’interrompez seul moment continuez cloper jusqu’à fin ,2.046766387227208,0
réponse ,4.609016974793618,0
réponse pourtant simple  service public n’en n’est modèle français revoir entièrement… ,1.5311292370622764,1
vivement l’ouverture transports concurrence ,2.3547744825115138,0
a marre d’être pris otages j’ai malchance devoir utiliser cette ligne c’est angoissant sait jamais si arrive l’heure rer incidents tous genres retards suppressions trains – a droit pratiquement tous jours ,1.374630011230066,1
trains c’est assez souvent wild west aussi bouscule cède difficilement place personnes âgées enfants femmes enceintes ,2.0757269278457366,0
certains employeurs habiter ligne suffisant refuser candidature ,1.5866359427708525,1
bonjour ,5.630847972867015,0
aussi désagréable incommodant situations répétitions n’avez prise otage ,2.081705914518591,0
l’on cesse reprendre cette expression largement popularisée médias a ça quelques années  ,1.856026296437202,0
j’aimerais bien savoir comment hypothétique concurrence pourrait améliorer quoi pays où a lieu privatisation retrouvés dégradation service ferroviaire système bien particulier  peut doubler rails faut donc opérateur ligne donnée peut changer jour lendemain ,1.06074389135694,1
peutêtre préféreriezvous utiliser bus  ,3.1981885307263904,0
attention privatisation ouverture concurrence deux choses différentes  l’ouverture concurrence c’est ouvrir marché plusieurs exploitants cadre délégations service public laisser possibilité plusieurs exploitants soumettre offre ,1.206752889777958,1
hc  exemples détails  parle toujours l’exemple anglais thatcher major veux bien ça catastrophe  ,2.3375789123488024,0
– estce toujours cas actuellement atil progrès  ,1.963675983973847,0
– n’y a vraiment d’autres exemples monde systèmes privatisés fonctionnant correctement  ,1.708053372290062,0
chemins fer britannique mal fonctionné années suivi privatisation ,2.0574410276988373,0
aujourd’hui billet train cher probablement payé juste prix fonctionne correctement ,1.6150480055711642,1
l’occurrence qu’il faudrait comparer transports banlieue londonienne ceux l’ile france ,1.8003289271424472,0
or ,7.099577224007199,0
cas banlieue londonienne bah prix bien plus élevés qu’en france 480£ 63€ trajet simple métro source guide routard 17860£ 2344€ l’abonnement annuel banlieusard habite banlieue intermédiaire source  làbas usagers paient entièrement leurs trajets autorités compétentes subventionnent aussi transports l’anecdote avant privatisation subventionnaient moins transports qu’actuellement depuis celleci investissements très lourds indispensables pu être consentis ,1.0255499791463547,1
d’après j’ai entendu plusieurs utilisateurs réguliers semble qu’il peu moins retards qu’en ile france ceuxci systématiquement supérieurs 15 min rarement annoncés ,1.2621824115696985,1
aussi làbas parfois métro « trompe » ligne chose impossible paris car lignes physiquement séparées personne rame râle authentique vécu sans doute ontils l’habitude râlent intérieurement ,1.2058636241361242,1
merci marti olivier razemon réponses ,2.3062962207136093,0
c’est plutôt £240 trajet simple métro 315€ taux change actuel £150 trajet bus tram 195€ sais où routard trouve prix parce allersimple zone 19 coûte « » £410 l’équivalent distance d’un parismelun ,1.9546513877221507,0
temps coquille voulais dire abonnement mensuel ,2.1029946507429718,0
sinon c’est vrai £240 trajet métro ça parait plus plausible £480 merci d’avoir corrigé contre semble prix trajets simples augmente très peu distance ça doit être vrai fois période pointe période creuse peut être prix payé voyageurs réguliers compense prix voyages occasionnels ,1.187674825344629,1
ah tiens oui parismelun c’est 820€ donc plus cher l’équivalent londres ,1.6807269924295845,0
londres a effectivement mis place tarification « pointe » entre 6h30 9h30 entre 16h 19h lundi vendredi incluse d’office abonnements hebdo  mensuels  annuels c’est probablement donne cette impression tarif augmente moins vite distance voyageurs occasionnels « parismelun » zone 19 pointe £7 920€ ,1.5891583091432806,1
billet commence imprécision  droit retrait s’est appliqué partir 22 janvier 21 janvier tout normal sauf organisations syndicales négocié direction n’a voulu améliorer sécurité ,1.329223576041901,1
coup 22 janvier conducteurs réagit comme sait direction a accordé améliorations sécurité  problèmes sécurité donc reconnus si agents concernés réagissent tirez conclusions voulez ,1.562493642641637,1
merci cette précision ,2.843629003592106,0
or ,7.099577224007199,0
précise quand agressions concernent uniquement personnel sncf usagers aussi victime n’est autant qu’ils arrêtent trafic aucun syndicat vient soutenir ,1.711737678035915,0
droit retrait n’a immédiat a lieu vendredi l’agression mercredi donc yeux c’est grève sauvage lesquelles syndicats sncf mis danger salariés d’autres sociétés  ,1.384887271389056,1
« usagers aussi victime n’est autant qu’ils arrêtent trafic aucun syndicat vient soutenir » ,2.405432093151241,0
tout comme usagers foutent totalement qu’un conducteur fasse agresser… ,2.4447158803114837,0
comme grévistes rien faire certains usagers perdent leurs emplois causes retards incessants ligne certains patrons tolèrent retard ça grévistes n’en faire  vendredi n’ai seule gare devoir attendre 50 minutes froid avant pouvoir monter train omnibus ,1.0648554369548904,1
» …mais direction n’a voulu améliorer sécurité » sic ,2.7342485753300476,0
s’agit sécurité ferroviaire l’insécurité présente partout france transports commun particulier tenir responsable sncf problème quand vraiment abusif ,1.2661037268476694,1
c’est tout problème lequel pouvoirs publics actions faire particulier lutte contre fraude transports l’éducation surveillance réponse policière loi chaîne pénale ,1.5499972560450697,1
mettre grève pénaliser patron passage bloquer usagers c’est finalement jouer jeu agresseurs voient action sabotage bénéficier d’une large imméritée publicité ,1.010229662129642,1
d’accord fred d’une part n’est normal d’être agressé service d’autre part n’est normal être protégé employeur quand l’agression produit service chaîne causalités mènent blocage l’évènement d’origine n’est débrayage conducteurs c’est comportement agressif personnes comportent comme animaux ,1.0225257460385886,1
condamnations sursis autres « rappels loi » n’ont aucun effet dissuasif voyous reconnaissezle ,2.0412437544212483,0
usa pareil cas l’incarcération immédiate ,2.640268775999394,0
auriezvous statistiques comparatives types d’agressions d’autres grandes capitales européennes  ,1.755954493346412,0
merci attention ,3.017284447493646,0
condamnation 4 mois sursis ,3.2353122672098475,0
tant sanctions cet ordre n’y a raison agressions cessent ,2.5759076525738633,0
« usa pareil cas l’incarcération immédiate » ,3.048496266663113,0
très bonne idée  lutter contre violence inspironsnous méthodes nation plus violente monde… ,1.7090628729778443,0
lignes rer tellement bondées qu’elles dépassent chaque semaine 230kgm2 admissibles transports bétail vertu réglementation européenne c’est dire quel point emprunter avilissant quand traite gens pires animaux faut s’attendre miracles quant comportement ,1.1979126421490462,1
hélas tendance forte dénoncer ceux s’éloignent grandes agglomérations retrouver certaine qualité vie intellectuels décideurs politiques préféreraient visiblement vivions tassés ville détriment l’hygiène dignité humaine ,1.3109280210345695,1
ligne métro parisien très fréquentée  rame pendant près d’une heure  laisse imaginer comment a chargé suivant … quelqu’un légèrement agoraphobe ça n’incite reconsidérer point vue « charmes » d’une grande ville ,1.1631795766812165,1
« hélas tendance forte dénoncer ceux s’éloignent grandes agglomérations retrouver certaine qualité vie » ,1.411908319925747,1
puisqu’on dit l’étalement urbain c’est mal absolu  ,2.146420668671083,0
petit pavillon village périphérique d’une ville moyenne  5 min7 km voiture certes travail 15 min max tous services hebdomadaires dont j’ai besoin j’ai parfaitement conscience d’être destructeur l’environnement … ,1.2737549313327698,1
ironie mise part pense mode vie effet plus facile ville moyenne grande métropole ,2.15429896260669,0
franciliens tec leurs vélos leurs apparts minuscules empreinte écologique supérieure moyenne nationale faudrait donc arrêter subventionner surtaxer consommation afin d’inverser tendance ,0.8180912076709717,1
oui c’est toujours faute autres ,3.261033035578154,0
taxons autres surtout ,3.9453772367741826,0
franciliens empreinte écologique supérieure moyenne car revenu supérieur moyenne unité revenu empreinte écologique plus faible ,1.7614683919696708,0
c’est vrai trains trams métros ça pollue … fait ça marche comment enginslà  ,2.1344007817853092,0
« agressions sontelles fréquentes  oui attaques verbales gestuelles « quotidiennes » témoignent conducteurs cela va geste consistant pointer montre doigt signifier retard insultes crachats passant doigts d’honneur » ,1.3011426341565595,1
ouah pointer montre c’est agression  énorme cellelà ,1.6866783864021728,0
plus sérieusement évident qu’une agression vraie agression cellelà comme celle l’origine droit retrait inadmissible délinquants l’ont commise dû être sanctionnés plus sévèrement tout aussi évident droit retrait injustifié correspond définition juridique donnez « droit travail cette procédure permet salarié « retirer » emploi si situation comporte « danger grave imminent vie santé » »  conducteurs hormis victime l’agression n’étaient évidemment danger grave imminent vendredi plus aujourd’hui ,0.9369334891961306,1
quant ligne c’est catastrophe responsabilités partagés  agressions saletés mauvais comportements rames rester debout devant entrées lieu d’avancer lorsque cela possible… côté passagers ,1.4346846446602608,1
côté sncf c’est encore pire  manque d’entretien rames rails toilettes fermées décisions incompréhensibles annule trains branche ligne quand autre branche sans rapport celleci touchée bus substitution lorsqu’il a problèmes notamment grande couronne toilettes fermées rames… ,1.032611763941406,1
j’entends bien qu’il a problèmes budget expliquent mauvais état ligne a aussi beaucoup d’incompétence mauvaise volonté manque communication part personnel sncf navigant pourquoi arrivetil qu’un train reste 5 mn parfois plus quai sans aucune explication  parfois autre train passe s’arrête quai repart sans qu’on dise prendre  pourquoi écrans d’ordinateur trains sontils annoncés l’approche toujours arrivés bout 5 mn  pourquoi n’y atil jamais d’explications personnel dise qu’il faut faire gares banlieue concerne juvisy audelà  ,1.3415313402447033,1
toilettes fermées rames car individus mettent feu papier hygiénique  ,1.775948169710615,0
cas besoin urgent quidam doit faire dessus c’est ça  ,2.186136553083665,0
bonjour service … ,3.1399108825086928,0
comme d’habitude autorités sens large  locales régionales nationales prises flagrant délit schizophrénie  prêche écologie tout va décourage usagers transports commun voir aussi soubresauts politique tarifaire tgv ,1.2233295404412525,1
comprends trop l’articlesi salariés exercés droit retraitpourquoi parlez jours grèves négociations direction payer jours grèves  ,1.5158410218229605,1
droit retrait direction veut sûrement reconnaître grève lapas négociations possible être payer jours non travaillés ,1.3979389781965061,1
parceque direction reconnait mouvement comme droit retrait comme grève sauvage ,1.902145402129266,0
j’ai déjà subi « droit retrait » pseudoagression rer a – fait l’agent décédé d’une crise cardiaque collègues mis grève 17 heures  m’a fallu deux heures demie rentrer chez pensais mères famille devaient aller chercher gamin garderie crèche… ,1.5970131117927069,1
bande d’irresponsables  ,2.8084743971377844,0
a meres vont chercher bambins a aussi peres parfois  ,2.6096871789958263,0
n’y a mères famille vont chercher enfants l’école  ,2.6314667443933044,0
vois l’égalité a encore chemin faire ,2.4547412275064704,0
lieu commenter bêtement forme pensez reste message  ,3.0721268354298408,0
donc fait font grève ,3.622509382665592,0
ok ,8.91741961319458,0
après continuent faire grève parler premiers jours grève  … ,2.241274554683886,0
montrer montre doigt c’est agression gestuelle cas retard  mince devrais sûrement porter plainte contre profs d’accord quand n’arrive l’heure s’ils l’audace faire ,1.2290645832818767,1
2016 tous victimes souvent victimes transports ,2.7584524486262634,0
d’accord médecin fais systématiquement remarquer retard patients respectent l’heure rv jusqu’à présent j’avais tendance penser victimes incivilité patients suivants l’heure met ramasse rattraper temps fait c’est agresse bien bien… ,1.450568916859136,1
différence tout  retards ligne train c’est rarement faute conducteurs ,1.8843027803728976,0
quand abrutis passent temps signaler mécontentement lequel n’y rien ça n’aide bosser bonnes conditions bon usagers passent temps plaindre quand s’agit réfléchir autres n’y a plus personne… ,1.3443172686810085,1
c’est surtout qualification « d’agression gestuelle » voulais mettre évidence après penser autres quoi voulez parler  ,1.2910724330871703,1
petite précision  ,3.3308061640476994,0
syndicats sud cgt parlent toujours agressions conducteurs 4 5 chaque année clairement 4 5 trop ,1.6468233791180458,0
beaucoup d’autres agents sncf malheureusement agressés longueur d’annee notamment guichetiers agents quai agents contact passagers c’est quelquefois agressions graves là n’y a droit retrait « solidarité » s’arrête tant pis celui a agressé ,1.429705884579574,1
agents sncf choqués c’est bien normal qu’ils veuillent tout faire obtenir ca reproduise ça comprend ,1.1555540147688712,1
différence traitement entre l’agression conducteur l’agression l’agent quai moins « gradé » montre c’est plutôt réflexes corporatistes conducteurs usent abusent pouvoir nuisance respectent règles service minimum choquant ,0.8903619759320929,1
lutter contre ca sncf doit disposer bataillons cadres capable conduire trains pallier grévistes si perdent capacité nuisance ça plus histoire ,1.5977152228557177,1
autre question juridique cette utilisation droit retrait  « dépôt sac » invoqué sncf atelle quelconque existence légale  cet arrêt travail n’est annoncé préalablement cas grève reconnu comme droit retrait estil coup légal  ,1.2119737621794062,1
sncf parler « dépôt sac » c’est manière reconnaître « droit retrait » effectivement c’est arrêt travail n’est annoncé préalablement « grève sauvage » somme syndicats préfèrent donc parler « droit retrait » ,1.992950262591656,0
or ,7.099577224007199,0
ca va s’arranger parce réseau continue vieillir rythme actuel travaux faudra attendre 10 ans qu’il commence seulement stabiliser selon l’audit effectué l’epfl si financements diminués construire voies rapides autres rocades ,1.1008021587346066,1
lieu concentrer massivement financements réseau existant remettre état a décidé lancer super métro grand paris va ruiner longtemps région choisit plus cher plus clinquant plus gros ,0.9729784410789898,1
hier inaugurait transformation promenade petite ceinture voie ferrée coeur l’agglomération voie ferrée dont remise état peu coûteuse comparée nouveau métro pourrait rendre services inestimables voyageurs remplacer camions ,1.1161760659412048,1
sorti l’auberge ,2.436311763731135,0
petite ceinture jamais remise état marche habitants dont élus fait jardin privé chut  ,2.1216248606088834,0
aménagements tous tels qu’ils réversibles cas remise état marche ligne d’autant plus ligne n’est officiellement désaffectée trains peuvent toujours parfois rouler dessus ,1.2131679564475977,1
