comment_sentences,word_mover_distance,useful_wmd
j’ai supprimé billet tgv 26 avril avancer départ 25 avril raison mouvement grève annoncé estce excuse valable mouvements grève sncf assez courants  litote ,1.223701932626144,1
lors grèves 9 mars dernier moins deux possibilités si train annulé  ,2.107064716523354,0
– utiliser billet voyager lendemain sans surcoût sans garantie d’être assis j’ai fait parislyon debout youpi ,1.7586519871067414,0
– faire rembourser a posteriori 2 mois si n’utilisez billet ,2.390192250612346,0
contre sais si l’annulation gratuite avant trajet si celuici annulé s’il faut passer procédure remboursement a posteriori ,1.1806981789625328,1
l’article bien si précisez services trains français inexistants rapport d’autres pays allemagne exemple fait comparaison caduque tout autant caduque comparer trainavion terme fréquence utilise train aller boulot j’aimerai utiliser l’avion cela dit ,1.1655743660056856,1
regrette fait mentionner coup l’achat carte d’abonnementde réducfidélité devient presque obligatoire…histoire s’assurer base lors l’ouverture rail alors assez peu chiffres combien personnes réservent 14 billets tout annuler dernier moment plombeurs sncf comme appelle ,1.088184070502749,1
cela gâte c’est réponse coms  méprisante horripilement décalé vue l’article…dommage  aussi ça m’apprendra lire ,1.8065560401134038,0
retourner regarder chtis ibiza prendre bus bagnole assez peu l’avion c’est vrai vélo week end ,1.8630823343547651,0
bonne soirée bonne continuation continuez jamais ,2.8077997754954693,0
encore coup génie pepy bretigny  bravo  diminuer qualité service augmenter prix stratégie sans nul doute gagnante  ,1.3729099254575847,1
vivement l’ouverture complète concurrence qu’enfin prises compte attentes clients dont celle flexibilité l’horaire ,1.5998670326484083,1
croyez pére noel tarifs concurrence ,2.6930690373076973,0
précision l’affirmation partiellement exacte db  ,1.7200291893414508,1
db a système tarifaire peu différent sncf – reservation n’est obligatoire meme trains grande vitesse part voyageurs voyageant tickets flexibles plus grande france tickets valables importe quel train pendant période validité – donc besoin faire echange  ,1.16113010807682,1
175 euros s’appliquent tickets tickets réduits…c’est vrai c’est condition moins avantageuse tickets loisirs français plus avantageux tickets prems tout remboursable ,1.5579254264820668,1
bref comme d’habitude sncf regarde partie vérité qu’elle a envie voir  ,1.8575283537336256,0
passage  ,5.839624899455192,0
tarification db a aussi gros avantage raisonner originedestination n’est pénalisé tarifairement quand n’existe trajet direct contrairement sncf où trouvera prems trajet long sans changement trajet court changement ,1.3987648459551043,1
plus généralement db transporte gens selon logique géographique sncf remplit trains…2 philiosophies très différentes ,1.657766562167672,1
kelbillet trocdestrains sites existaient avant vont profiter cette mesurette ,2.0211439785690715,0
c’est demain veille qu’on reprend guichet sncf ,2.0101146737365982,0
quand a loupé tgv retour si pouvait prendre autre payant plein tarif petit supplément beaucoup gens éviteraient réservations multiples d’autre prendraient davantage effet si tous autres complets ça fini nuit d’hôtel clef licenciement si n’est boulot lendemain autrefois trains classiques 8 heures c’est fini ,1.0271538812715575,1
info pays bas train c’est cher tout monde prends n’y a réservation obligatoire a ovchipkaart si a mis assez d’argent dessus permettent prendre train bus quasinational juste bipant l’entrée sortie ,1.3035602234803394,1
sncf décide facturer modifications billet parce trop voyageurs font réservations multiples qu’ils annulent sousentendu cette pratique pénalise significativement taux remplissage 65 tgv donc 3 4 mois taux va passer 80 90  sérieux…puisque tout informatisé quelle donc part billets ainsi « abusivement » modifiés  annulés  s’agissant l’ illisibilité tarifs toujours rappeler sncf fief polytechniciens avoir côtoyer professionnellement j’ai constaté qu’un sujet quel qu’il doit présenter certain degré complexité mériter intérêt si sujet trop simple l’amènent niveau complexité requis afin d’y apporter réponse intellectuellement satisfaisante laquelle réponse présente toujours 2 caractéristiques  1 n’est compréhensible donc sujette contradiction d’autres polytechniciens 2 fait qu’elle solutionne problème posé facultatif toutes tous nonx  dites bien tarification sncf jamais incompréhensible vivez bon espacetemps ps  merci photo logo tgv l’arrière vgt résume assez bien situation sncf ,0.8522825859934909,1
