comment_sentences,word_mover_distance,useful_wmd
après dictature voitures voilà venu temps tyrannie deux roues parfois trois certains scooters cyclistes roulent n’importe comment dangereux euxmêmes piétons comme c’est tendance… d’accord scooters bien plus terribles vélo là chacun sait l’on présence voyous plus souvent ,1.0900526722378765,1
calé voiture clim cd siège moelleux déplace confort sécurité ,2.3556346684290603,0
bref tout peux faire pied transport commun fais voiture non non électrique … trop cher ,1.905001817623335,0
voiture utile bien cas indispensable beaucoup ,2.1137658876435164,0
ceci dit si parle confort personnel celuici a conséquences directes autres  pollution bruit accidents… ,1.4815187540562105,1
salut cherche vélo randonnée confortable surtout résistant alentours 400 500 euros c’est traverser québec sites j’ai consultés vélos voyage 1000 1500 euros c’est peu trop cher  merci conseils ,1.4251540881434706,1
« quand commerçants supermarchés livreront courses domicile quartier sans supplément bref quelques années… » ,1.5785398915202058,1
ah ah  l’essence temps perdu etc aller soupermarquet ça vaut rien c’est cela qu’on veut payer être livré ,2.253272534323426,0
excellent excellent… ,5.314925645326022,0
vite esclaves ,3.902474532846153,0
cette histoire amène zizani seulement blog aussi chez écologistes  ,2.1558004352352307,0
 ,inf,0
d’âneries écrites blog ,3.147809708918693,0
j’ai voiture électrique nissan leaf batterie 30 kwh attendez réactions absurdes ceux raisonnent l’ancienne ah  ,1.654255923300338,1
j’ai aussi générateur solaire 9 kw installé edf enr  2 fois semaine j’ai atteint niveau quotidien production 57 kwh quoi circuler pendant 380 km jour ,1.5538934510695182,1
retardés tout pays réveillez ,2.6986942695522274,0
ben oui c’est évident excellente démonstration ,2.2175863413030656,0
 ,inf,0
or ,7.177965499780567,0
« l’expérience individuelle toujours instructive permet d’éprouver personnellement situation dommage tirer quelques conclusions condition d’écouter autres expériences faire absolu » ,1.1934315643999325,1
d’accord critique s’adressait a besoin blogs comme cela ,2.2351848901255438,0
j’agis  n’oblige personne passer carburant rouler l’énergie soleil ,2.099242425187825,0
ris quand vois certaines acrobaties décrites paraître « écolo »  c’est tout ,1.92135735210146,0
n’est peine prendre cet air supérieur méprisant révèle l’arrière pensée filigrane blog consiste s’attaquer personnes n’habitent comme sous couvert militantisme pro vélo écolo gentillet ,1.1177199093113732,1
habite paris portée vélo travail ,3.1395915618102177,0
