comment_sentences,word_mover_distance,useful_wmd
paris ouverts combien d’auvergnats rappeler qu’il a joué deux saisons l’asm  ,1.6100736936724245,1
…et censée exploser face nouvellezélande jonah lomu… sinon beau papier ,1.835291718564323,0
merci corrige ,4.4607813784923485,0
« voire impossible » « voir impossible » également ,3.7783032153766425,0
très joli diptyque julien  c’est dommage championnat s’arrête très bien parti ,1.8354639259772443,0
semble compter comme soulignes c’est i ténacité richard ii fit joueurs semble normal anglais équipe surtout anglophone iii dynamique récente cette équipe ,1.24480504040929,1
parierais bien l’asm mettrais aussi penny rct car nul n’est l’abri d’un trafalgar venant vieux briscards dont beaucoup n’ont plus rien prouver ,1.7125916387785414,0
toulon sans buteur halfpenny estil aussi impressionnant  md ,1.8656562375588015,0
sans faire offense toulonnais semble l’anglosaxonité joueurs depuis quelques années l’effet testostérone indéniablement lié cet entraineur ,1.5310397240201687,1
j’ai cru aussi comprendre arrivée a coïncidé demande joueurs d’arrêter jeu passes l’infinie revenir a basic chez basic dis qu’ils savent faire passes conduir camion faut chauffeur donc bienvenue rct ,1.6021382129400246,1
bon courage rct ,3.2641517288854773,0
excellent match not game perspective ,3.026600955470589,0
oh yes julian so sorry md ,3.176042139779858,0
si champion devait être meilleure équipe saison alors rochelle non clermont a battu rochelle demi ,1.386398387618956,1
pense clermont équipe plus souvent décevante qu’enthousiasmante quant ça compte vraiment face équipe armée tous domaines comme saracens explosent chaque fois ,1.6693272811645392,1
si toulon perd ballon touche jeu pied d’occupation efficace gagneront trinhduc l’arrière exemple ,1.4748584356107604,1
possible lars clermont mal adapter stratégie quand déstabilisé ,2.2532313887198128,0
arme atomique reste vitesse d’exécution course peu d’équipes cette capacité envoyer jeu éclair ailes aussi l’axe central relances contre saracens cette faculté produire accélérations dévastatrices a payé trop peu souvent ,1.6487856369230192,1
clermont peut sens s’imposer contre n’importe condition d’avoir ballons redonner bêtement pied exemple relances l’arrière tenant parfois plus marche crabe jaillissement flèche robin bois ,1.383997979262428,1
paradoxe auvergnat tient également j’appellerai retenue naturelle clermont produit souvent meilleur jeu 14 munster paul o’connell voila quelques années racing… comme si cette infériorité numérique faisait tomber toutes inhibitions ouvrait tout grand écluses rugby très haute qualité maison d’auvergne développe rugby plein bien élevé a besoin diraiton faire chatouiller miches exprimer toute richesse toute profondeur md ,0.7614149087304618,1
encore connait rien rugby découvre… ,2.3818346758335474,0
philippe allez l’expliquer rugby…on s’impatiente lire js ,2.8277439242563087,0
quel raisonnement  préférer l’éternel second beau jeu  heureusement entreprises réussissent partagent cette façon voir choses beaucoup d’admiration résultats force mentale constance toulon dernières années derrière dimanche ,1.1771331053238108,1
joli dyptique bel hommage sport favori ,2.2710321960529614,0
quand rajouterai pilou pilou équipe coeur  ,2.8647610641229693,0
