comment_sentences,word_mover_distance,useful_wmd
bonjour  ,5.752413728803929,0
réponse hc  »je curieux savoir comment train peut arriver moscou semblait l’écartement voies russie différent changentils essieux cours route  » ,1.2625011016171142,1
l’écartement russie bien différent 1520 mm chez contre 1435 mm chez arrivé brest livotsk train passe atelier soulève voitures voyageurs dedans  procède changement bogies cas trains moscou paris descend voitures nouveaux bogies ,1.0852834109825906,1
izotop sait trouver personne dit comment trouver frères deutérium tritium  ,2.524365235940648,0
malgré grèves franciliens restent privilégiés profitent éhontement transports commun ultrasubventionnés permet claquer argent futilités consommer outrance ailleurs province c’est toute l’année qu’on souffre manque d’infrastructures ferroviaires l’abandon l’etat deux trois jours an ,1.0725587782802004,1
conséquence logique commentaire devriez donc aller habiter idf… ,1.891256139764138,0
curieux savoir comment train peut arriver moscou semblait l’écartement voies russie différent changentils essieux cours route  ,1.3614167509714024,1
moscouparis change effectivement d’essieux brest biélorussie l’opération prend environ 2 heures ,1.3405077998243633,1
train moscouberlin séparé lancé cette année rames talgo pendulaires écartement variable comme feu trains nuit elipsos entre l’espagne france suisse l’italie permettra gagner d’une part temps changement d’essieux d’autre part d’améliorer vitesse moyenne  remets plus main grille horaire prévisionnelle rzd annonce gain temps 30 donnerait donc temps parcours 17h30 lieu 25h actuellement ,0.9728085911322477,1
comptage grévistes m’expliquera cette étonnante loi scientifique  ,1.852346694408261,0
 ,inf,0
grèves peu marronier blog chaque grève article galère voyageurs gilets rouges etc ,2.20916286277243,0
c’est rédaction monde l’impose astreignez ré faire type d’article chaque fois bonne nouvelle c’est grève n’est reconduite donc dispensé d’un nouvel article galères transports demain ,1.0035690140015168,1
bon courage ,3.931925876669453,0
commentaires d’izotop peu marronier commentaires blog chaque article commentaire l’inutilité l’article déontologie journalistique etc ,1.7301183533889488,0
c’est ennui l’impose astreignez ré faire type commentaires chaque fois bonne nouvelle c’est grève n’est reconduite donc dispensé d’un nouveau commentaire nouvel article galères transports demain ,1.016781874873149,1
bon courage ,3.931925876669453,0
😀 😀 ,inf,0
or ,7.220911078016674,0
