comment_sentences,word_mover_distance,useful_wmd
 annab tout fait daccord articles plus purement scientifique sen trouve toujours polémique politiser sujet railler inutilement telle telle personnalité croyant faire lesprit ,1.2355763717587303,1
 pierrealain ,4.013160867884551,0
merci cours lecture attentive texte permis savoir quil mapporterait rien voir questions cest peutêtre chance après tout cest probablement bon moral puisque cela permet croire plus intelligent autres ,1.2224670194420966,1
mimétisme concerne seulement monde animal  expressions telles  protéger dun prédateur   leurrer proie  pourraient parfaitement convenir tout homme politique quelque bord quil  aussi parfois  grime oinc  objet inanimé non comestible   arriver fins  finalement lequel lanimal lhomme plus fort  ,1.1635936469092427,1
quel thème larticle a toujours benêt invoquer sarkozy réactions franchement estce quon pourrait laisser tranquille quand veut lire article scientifique a croire quil obsède certains ,1.4964385590664393,0
postulé majorité différences mutations neutres davantage desavantage conditions dexistence lindividu certaines défavorables éliminées répandent tous êtres vivants voyez autour résultat mécanisme  tous somme mutations avantageuses affecté ancêtres  plus détails  ,1.4809351225552596,0
jojo  vrai façon décrire adaptations êtres vivants environnement souvent imparfaite laisse penser quil sagit décisions déterminisme prises êtres vivants théorie lévolution explique chaque génération tout individu petite probabilité dêtre légèrement différent autres individus espèce si cette différence fournit avantage trait maintient voire devient dominant population postulé ,1.3236631901050735,1
très clair comme tout sécrit thème dun côté présente lanimal comme responsable mimétisme mots comme adopterevêt font passer etc lautre invoque darwin semble signifier quon croit cest terme dun processus mutations sélection quon arrve là sans personne ny quelque chose quen estil exactement aton observé telles mutations pourquoi aussi peu despèces bénéficient ,1.0102697705360986,1
mr président instar monocirrhus ,2.4655227410991167,0
polyacanthus adopte couleurs écolos ,2.870739432870978,0
socialistes centristes frontistes mieux ,2.438811053095474,0
approcher électeurs ,2.7564113532399164,0
espèce peut dire qualité ,2.828615782513291,0
