comment_sentences,word_mover_distance,useful_wmd
qu’est j’adore leçons d’indignation gratuite quand s’agit montrer ravages finance landerneau  tiens aucune allusion méthodes bouscatel truster trente titres vingtcinq ans aucun atermoiement soutenir démarches d’un kampf l’ombre faisant travailler mille balles mois comptable hindou aucune interrogation menant lapasset quasi directement l’irb world rugby plein guignol aucune suspicion a vérifier voir blanco ,1.0303255454702722,1
massacrer toute ambition  définitivement voulte autre béziers a briguer autres choses chaînes exister  parle cursus daig l’affichage comme sponsor maillot dun labo vétérinaire  là toute veulerie concédée illogiquement admise aucune ironie aucun cri d’orfraie sans jeu mot  ,1.0592338234502547,1
quand l’autre s’engouffre brèche plus aucun respect patron qu’il  c’est peu gros surtout laporte adore qu’on fasse chauffer carte crédit bolloré diffusion  ,1.7583183950063375,0
comprends absolument rien écrivez… pourriez expliquer nouveau svp discours semble intéressant… ,1.9480393132027294,0
qu’est dit monsieur comprend chiche monsieur ,2.738781743236924,0
j’ai bien peur président mohed altrad concentré quelque peu négatif l’instant tout tous ceux invoquez dehors cher lecteur sauf exemples pardelà leurs excès leurs échecs incarnent tous d’authentiques passionnés rugby sport fait leurs preuves beaucoup donné temps espèces trébuchantes rugby obtenu résultats marqué époque bernard lapasset associé tony estanguet tiens deux béarnais si m’abuse vient d’obtenir jeux 2024 paris altrad l’heure met nom partout  stade ça va changer maillots quinze france… l’ego l’ego encore l’ego md ,1.3635761627660083,1
j’ai toujours adhéré discours là non  prendre lapasset comme exemple fallait oser  n’avez totalement digérer pastis estival ,1.3939534758270684,1
cette caricature président fédé encore temps rugby n’était olympique sinon planche billets tournée comme jamais seule différence altrad c’est pardessus n’a d’argent doit contenter prébendes petites combines espèce laporte quoi… préfère m’abstenir d’émettre jugement accointances politiques monsieur ,1.418729691877127,1
altrad pognon peut permettre dépenser manière limite qu’il parait n’en saurons jamais rien vu cela enterré rapport ministériel prend place certains croyaient car bien installés depuis longtemps comportements maquignons bisous boulard petits gars sudouest ,1.139469948635736,1
dis c’est bien perso rugny pro l’évolution mentalités sport font peur ricochet d’inscrire gamin jeu l’instar zarma dire hommes mieux avant c’est mieux faire preuve d’aveuglement… hommes mêmes quelques différences sociologiques près franchement marquées milliardaire peut permettre chier tapis tandis qu’un petit aigrefin va devoir jouer fine feront m… final ,1.3249806386905056,1
