comment_sentences,word_mover_distance,useful_wmd
j’ai testé train intercité paris austerlitz – bordeaux 12 € c’est royal  ,2.1466617907471424,0
peine plus cher tgv bien plus confortable prise courant prime pense vais l’utiliser assez souvent préfère train transport routier ,1.3812090090216218,1
merci témoignage ,3.1139048373257077,0
train lent c’est effet pratique aussi agréable ,1.902113903446992,0
 ,inf,0
or ,7.185616087206747,0
c’est intéressant parce avoir beaucoup pratiqué ligne parisstrasbourg l’époque où seuls trains corails circulaient dessus trouvais tout sauf confortable comparée tgv actuels ,1.419726129192749,1
compare ici voyage 4h voyage 2h20 1h50 jour où seconde partie ligne grande vitesse entrera service ,2.380817677666376,0
parisbordeaux 3h20 tgv contre 4h30 intercités différence peutêtre moins sensible ,1.5658977566569434,1
tout cas bon garder deux options seraitce raisons choix liées cout ,1.784323122123523,0
menace d’attentat bidonnée services secrets français gares munich réveillon ,1.500379972357091,1
n’y cherchais pourtant d’employeur cette foisci  contrairement  ,1.8049207570135444,0
– mi2001 où fausse bombe métro gare centrale devait gêner rencontrer employeur munich jourlà  ,1.7908109186947037,0
– mi1995 où marine espagnole arraisonne sans résultat bateau censé transporter drogue alors qu’un employeur espagne recontacte ,1.545865379438291,1
c’est tellement facile mettre pagaille transports  ,2.5030517554795684,0
manifestement services secrets s’acharnent contre pensez consulter non ,2.365278623931104,0
or ,7.185616087206747,0
cette réponse stéréotypée donne impression exécrable ,2.507506298180296,0
restons transports alors ,3.448864252453177,0
lors d’une ecapade impromptue italie dgse décide faire rater milanturin gare milan grande comme austerlitz occupent tous guichets clients lents abîment tous distributeurs automatiques sauf française caféaulait passe côté dire « vont faire rater train » quand commande billet dernier distributeur gamin met côté dit « allezy choisissez destination »  décide continuer alors pousse côté regarder destination ostentation puis dernier distributeur s’arrête aussi ,1.1048213652175314,1
donc déduisez quoi tous gens n’ont couleur passent devant toujours ,2.659743511211445,0
or ,7.185616087206747,0
quand reverronsnous politique d’aménagement territoire  ,1.6732993621999892,1
explique qu’il faut densifier villes raconte embouteillages gens villes  alors qu’ils si heureux leurs immeubles où font pousser radis balcons trop bêtes passer leurs vacances fins semaine dès qu’ils ronds ,1.7086179406584068,1
flute va abandonner sacs plastoc sacs papier va faire forêt durable car bien sûr cabas c’est réac où vaton mettre vert  ,2.281064363037178,0
avezvous roulé vélo nouveaux quartiers trois points zéro c’est minéral qu’ils disent urbanistes ,1.9465696142834927,0
« évènement » 2015 savoir s’il restera anecdotique s’il annonciateur  première campagne sécurité routière suisse dangers liés vitesse vae recyclant personnage créé danger vitesse volant  dernière stat apparemment disponible 2013 vae suisse impliqués 15 accidents vélo graves plus ,1.0965341717121082,1
bas quart vae vendus vont jusqu’à 45 kmh problèmes sousestimations vitesse autres usagers produiraient modèles 25 ,1.9218340080360676,0
ici quelqu’un semblant pédaler sans effort arrive fait 27kmh bien plus vu modes « sport » débridage « l’effet nombre » tant vanté pourrait devenir inverse  l’automobiliste s’habitue avoir temps passer tous cyclistes allant 18kmh force leurs mollets montée retrouve celui 27kmh capot croisement… ,0.9118241473835096,1
merci témoignage emmanuel existe plusieurs types vélos assistance électrique ceux bridés 25 kmh norme l’union européenne ceux peuvent rouler jusqu’à 45 kmh apparentés mobylettes l’on autorise suisse ,1.4067897821495619,1
 ,inf,0
or ,7.185616087206747,0
norme européenne tolérance 10 permise vendeurs s’en servent pleinement montant ainsi tout fait légalement seuil d’assistance 2525275 kmh trouve messages nouveaux utilisateurs demandant pourquoi leurs vélos assistent jusquà 27 peut d’être horslaloi vite « rassurés » 🙂 ,0.982284686713497,1
sinon autre « événement » 2015 lié vae  première fois code route français range catégorie « véhicules moteur » si c’est exclure ensuite l’amende stationnement a rédacteur s’est fait plaisir  ,1.1245487630063498,1
allez j’enfonce clou autre « évènement » 2015  réparateur vélo doit quitter centreville d’arras car n’y a assez places parking autos clients ,1.3363854520083422,1
« problème stationnement joue chiffre d’affaires « surtout qu’on vend désormais beaucoup vélos électriques maintenance faut absolument mettre cycle voiture car sinon pied traîne près trente kilos » » ,1.0152168681125746,1
pauvre petit automobiliste visiblement incapable d’estimer vitesse…on devrait plutot retirer permis oui… ,1.884535434048919,0
voie réservée l’a1 a annulée sitôt après lancement… vtc furax car pouvaient l’utiliser ,1.6824482346912986,1
voie a rétablie juin justement vtc comme taxis peuvent l’emprunter dispositif demeure peu utilisé ,1.8765851156504503,0
or ,7.185616087206747,0
plan vélo ville paris « encore plus d’aménagements cyclables » première propositions budget participatif honnêtement transverse paris vélo tous jours j’en toujours rien vu sauf panneaux « tourne droite vélo » tous placés servent rien ,1.0058744290046242,1
ok plan vélo ville paris va aussi vite prévu dire « tourne droite » servent rien c’est mauvaise foi patente ok quand toute façon tournait déjà droite feu rouge ça change vie ça met bon droit ça permet faire insulter premier venu prend maréchaussée ,1.1547775249289738,1
donc merci développer… c’est où « tourne droite » servirait rien  ,2.408389346503246,0
quant plan vélo arrive 30kmh l’est paris piste cyclables rue réaumur avenue république rue turbigo ça gère 5 minutes ville ,1.8248494532000585,0
critiques constructifs marre cet état d’esprit ,2.101018961396253,0
problème tourne droite qu’ils consistantes  exemple si république descende vers bd temple tout droit cycliste 30 mètres après autre feu rouge pareil si arrive république rue temple  feu feu sans droit passage pense mairie fait possible évidemment n’ont droit mettre petits panneaux certaines rue ,1.301245726945827,1
passuise 30 décembre 2015 1615  ,3.278228293854333,0
« si république descende vers bd temple tout droit cycliste 30 mètres après autre feu rouge ,1.7750947526364855,0
pareil si arrive république rue temple  feu feu sans droit passage ,2.1203264201306995,0
pense mairie fait possible évidemment n’ont droit mettre petits panneaux certaines rue » ,1.850313792995827,0
français parisien si bien connais 2 exemples successions 2 carrefours ,2.3392944942731124,0
cependant 2 choses  ,3.6619669417607676,0
– tournezàdroite auto existe usa sans cela pose moindre pb semble qu’un vélo moins large moins long plus réactif faible vitesse capot moins long donc peut plus facilement faufiler qu’une voiture 23 mètres d’une intersection ,1.0538557225265133,1
– tournezàdroite tournezàplat cédezlepassage ,2.176830530490974,0
donc n’y a a priori aucune raison cela pose pb mettre place partout  si visibilité faible alors cycliste avance lentement jusqu’à voir qq chose engage avant vert s’il finit voir qq chose si flux transversal traditionnellement très très important rapide alors a s’engager carrefour tant flux poursuit moins l’idéal avoir bande cyclable coté droit sans flux continu cyclistes venant gauche l’instant france a « problème » gros flux cyclistes voisins hollandais danois peuvent parfois connaitre leurs bandes pistes cyclables sousdimensionnées ,1.0853635243466209,1
ainsi vois vraiment aucune raison prendre arrêté municipal officiel mieux aucune raison voter décret rendant tous carrefours autorisés tournezàdroite tournezàplat municipalité mieux partout france voies autorisées cyclistes ,1.2900929182431273,1
ainsi quelques panneaux poser entrée ville l’agglo annoncer mieux pays lieu mettre petit petit panneau sous chacun milliers feux existant paris millions feux existant france ,1.66869124238787,1
ainsi « pense mairie fait possible » plutôt préfecture paris crois mairie toutes villes france faux  ,1.8221810804196672,0
peuvent autoriser partout simplifiant tout ,2.4779827788140967,0
fois travail aussi connaissance règles cyclistes autres usagers ,2.4386807823712346,0
 lieu chercher panneau puis regarder s’il a piétons voitures mouvement cycliste pourrait consacrer regarder directement s’il a piétons voitures mouvement bien plus sûr permettant voir plus précocement l’éventuelle présence autres ,1.1171434962419982,1
pourquoi piétons mouvement  s’il a piéton attend traverser cycliste doit s’arrêter céder passage  alors faut nécessairement piéton s’impose s’engage avant vélo n’ait fait mine s’arrêter  ,1.1997551660384185,1
cycliste vais parler m’arrête laisser passer piétons passages protégés ,2.718331681810701,0
m’arrive quotidiennement c’est voitures derrières doublent moment là mettent piéton commencé s’engager danger ,1.7493150171255083,0
pourquoi comportement voitures  ,3.333398002861735,0
– empêche voir piéton raisons physiques  ,2.802698656040722,0
– vélo gêne seule chose qu’ils voient c’est seule chose qu’ils veulent c’est doubler  si roule plutôt vite 50 mètres devant a bouchon feu…  ,2.2687633308670274,0
ailleurs quotidiennement aussi quand m’arrête laisser passer piétons étonnés ,1.6539919188191172,1
peutêtre peu vélos laissent passer ,2.6694504210471908,0
quand vois grand nombre piétons cherchent s’engager routes trafic peu élevé dis qu’ils bien compris quelque chose routes voitures n’ont aucune intention s’arrêter ,1.2907290518410865,1
dernier point piétons traversent bruit peuvent donc s’engager passage protégé d’ailleurs sans regarder ,1.6196128846549185,1
s’excusent chaque fois quand surpris m’entendent freiner laisser passer ,2.1819018706738307,0
code route autorise pourtant traverser passages protégés comme l’entendent réponse généralement « non excusez priorité » ,1.715538554644025,1
denis a soulevé point plus important message précédent  ,1.6339100355541563,1
« mouvement » collé « voitures » s’agit « voitures mouvement » applique voitures ,2.753489796945676,0
car rue hors heures pointes a majoritairement voitures arrêt auxquelles nécessaire laisser priorité… ,1.6874212123972119,1
— ,inf,0
contre nécessaire éloigner plus d’un mètre voitures stationnement double file ,1.129864263548769,1
afin prendre portière si comme trop souvent personne voiture souvent lela conducteurconductrice tenant compte environnement lequellaquelle n’adaptant actes circonstances l’ouvre sans avoir regardé auparavant ,1.380576907568918,1
aussi car voiture surtout suv monospace bien voitures camionnette peut cacher chienchat enfant personne fauteuil poussette voire adulte petite taille peuvent apparaitre chaussée entre 2 voitures si bien qu’en éloigné bord plus d’1 mètre a meilleure vision a alors temps distance latérale suffisante modifier trajectoire vitesse freiner arrêter si besoin ,1.0051940181461867,1
lyonavelo ,5.01550428830403,0
sais comment c’est lyon paris quand piéton part l’hypothèse qu’à passage protégé voiture s’arrête sauf feu rouge vélo s’arrête jamais quand a feu rouge n’est code route c’est réalité circulation coup effectivement surpris quand véhicule s’arrête ,1.3122924963548683,1
merci mathieu astuce ,3.5094009445693635,0
semble j’exagère peu paris ça marche rues ’30’ dimanche matin quand 19h soir semaine rue rivoli porte d’orléans l’astuce conduira tout droit l’hôpital d’ailleurs lorsque circulation particulièrement congestionnée c’est police nationale ‘fait circulation’ endroits donne assez systématiquement priorité flux véhicules plutôt qu’aux piétons feux piéton vert comme c’est certes droit confortant ‘bonnes habitudes’ automobilistes ,0.8946232193634429,1
c’est d’ailleurs significatif 12 événements l’année rapportés or n’y aucun concerne piétons malheur être voiture mauvais goût toujours s’entasser rer définitivement moins mode vélos ,1.057181190890918,1
or  11 l’essence chère 2015 plus années précédentes aucune hausse vertigineuse prix l’essence n’a amené automobilistes délaisser voiture contraire va falloir trouver autre chose limiter pollution atmosphérique motiver transition énergétique appelée cop21 ,0.8407498608559452,1
bonne petite guerre arabie saoudite 😉 ,2.245762831849098,0
ceci dit l’utilisation voiture cesse décliner ,2.153455218196627,0
 ,inf,0
l’ère pompidou clairement derrière ouf ,2.8980855050807763,0
ca mériterait statistique plus étayée convaincu d’une causalité entre baisse prix l’essence l’augmentation nombre décès routes france ,1.225571359690573,1
l’augmentation tipp voila vraie mesure santé publique nombreux points vue ,1.798928670891797,0
propositions 13 14 15  ,4.534583502722131,0
13 continue persévérer vouloir subventionner grands renforts d’argent public voiture électrique pr succès mitigé… ,1.6219385673996636,1
14 diesel tous états  plus plus décrié commence percoler chez politiques aucun diesel considéré comme voiture propre nouvelle vignette ségolène surtout scandale volkswagen  bon d’un autre côté faut déconner continue accorder nombreux avantages diesel taxe avantage pr flottes d’entreprise etc ,0.9557270014533468,1
15 plus confidentiel montée puissance bidules électriques pr déplacer  smartboard trottinette électrique solowheel etc a avoir mal pied sapins semaine dernière… ,0.9886031471931616,1
moteur diesel émet 20 dioxyde carbone moins celui essence ,2.2691130894860856,0
prétendue directive européenne n’est connue qu’en france où gouvernement voulait augmenter taxes carburants 1 plus diesel 1 moins d’essence c’est taxes plus ,1.5431601644423596,1
pass navigo unique parfaite ineptie nom d’une soidisante égalité subventionne encore plus franciliens l’argent dégagé consommeront davantage augmentant encore plus empreinte écologique déjà bien supérieure moyenne nationale ,1.1817573277986395,1
afin stopper cet hyperconsumérisme contraire fallu faire supporter coût tec seuls usagers supprimant subventions publiques cotisations employeurs tva 30 pourrait aussi être instaurée région parisienne mêmes raisons ,1.307431423605744,1
voiture individuelle deuxroues motorisés devraient aussi être purement simplement iledefrance derniers s’avèrent parfaitement inutiles vu l’offre transports collectifs disponible francilens dangers publics quand conduisent province weekend ,1.2514606771460814,1
reste halluciné cette haine envers franciliens basée principalement approximations clichés voire mensonges… ,1.4722550903327343,1
haine l’autre c’est attend france 2016  sacré programme ,2.1377681524292393,0
haine franciliens programme propagandistes fn observable nombreux commentaires ,1.8940613924231666,0
parti n’a programme vendable offre place haine autres fn a déjà excité certains français contre communistes immigrés roms musulmans angela merkel maintenant petite touche franciliens ,1.4265936124877403,1
c’est d’ailleurs cela fn dirigé depuis saintcloud francilienne recours systématique obsessionnel fn certains discréditer interlocuteur parfaitement pathétique ,1.0021804282534064,1
évènements 6 5 inversés ,4.3062963905646985,0
merci désolé rectifie c’est dû changement dernière minute ,2.5697422675315718,0
or ,7.185616087206747,0
problèmes  j’espère passage rageux passeront chemin cette foisci ,2.3549690546897857,0
