comment_sentences,word_mover_distance,useful_wmd
décidément sports collectifs comme ailleurs femmes tiennent route misogyne comme c’est belle leçon ,1.9777891649993118,0
tennis féminin français ,4.047073289507732,0
désolé tir ambulance ,2.7559546509038277,0
niveau masculin déjà discutable ,2.722700233662018,0
chipotez fab… ,4.531066346729051,0
tout dit rugby fait innonder société principes valeurs décris fort bien j’ai longtemps pensé qu’à humble niveau j’aurais pu importer principes l’entreprise m’employait formation collaborateurs après plus 30 ans carrière professionelle constate amertume c’est exactement l’inverse arrivé jeu a contaminé infecté méthodes finalités entreprises ,0.8507125017803496,1
a chez féminines j’allais écrire femen cohésion enthousiasme joie jouer audace transmissions fait pâlir blacksferns lourdes dépassées monde l’envers quoi… ,1.5499171337684559,1
sororité fonctionne mieux fraternité bas monde moins montre voie suivre ,2.218308956583958,0
homme seul mauvaise compagnie écrivait paul valéry dire alors effectivement julien joueur rugby seul  md ,1.5179536389645942,1
rugby football handball basket …nos françaises inondent talent l’esprit lequel elles pratiquent sport engagement leçon vie ,1.7638352378337963,0
crains qu’elles l’avenir plutôt passé l’évoluition jeu enjeux fait courrir risque d’emprunter chemin leurs hologues masculins elles simplement quelques décénnies décalage gare ,1.3078656130387725,1
c’est possible tant l’argent vient modifier attitudes individuelles… disons qu’en l’état c’est bonheur voir comportement cette équipe qu’il a matière retenir certaines leçons surtout rappeler première c’est mission éducative d’un sport collectif js ,0.9119834316436519,1
voici article devrait paraître  « croix » « echos » « figaro » « nouvel obs » « canard enchaîné » « mediapart » … bref tous journaux papiers internet … c’est seul article cette année donne l’espoir foi femme petit peu l’homme … merci … sachant noël mois … encore fois c’est femmes sortent vanité mal placée … encore merci  ,1.7459456947465868,0
puisque l’auteur revient années d’étude rugby  verbe rappeler appelle complément d’objet direct non rappeler quelque chose rappeler quelque chose différence « souvenir » appelle complément d’objet indirect souvenir quelque chose ,1.6896332718850127,0
merci j’attends toujours impatience petits rappels salvateurs js ,1.8264702227133265,0
écrivez article quand elles battu all blacks ,2.8256417332650985,0
j’ai marché aujourd’hui contre violences sexuelles sexistes rugby comme ailleurs vivons époque inédite  grande moitié l’humanité réclame l’égalité respect… inexorablement l’obtiendra  ,1.1969977744882532,1
jour où finale coupe monde foot arbitrée femme n’est demain veille cesserai d’être féministe avant  ,1.6289932566328686,1
petit bravo équipes portent lacets arcenciel samedi ,1.417302569083019,1
euh ça c’est fait faut suivre …  ,3.6666306595738294,0
 ,inf,0
content elles malheureusement c’est rugby ensemble n’a aucun avenir vends depuis 20 ans comme sport populaire alors qu’il a peine plus licenciés qu’au golf ,1.2478350362438781,1
merci belle article  ,3.8379938112612373,0
j’ai légère obsession depuis quelques années quand épreuves elles mixtes seulement rugby tous sports ,1.8824825956881166,0
certains sport dès demain d’autres dépenderont capacité hommes croire c’est possible femmes question temps trouver bons morphotypes ,1.6524891284288405,0
